catid,欄目ID,
moduleid,模塊ID,
catname,欄目名稱,
style,顏色,
catdir,欄目目錄,
linkurl,鏈接地址,
letter,字母索引,
level,級別,
item,信息數量,
property,屬性數量,
parentid,上級ID,
arrparentid,上級所有ID,
child,是否有子分類,
arrchildid,子分類所有ID,
listorder,排序,
template,欄目模板,
show_template,內容模版,
seo_title,SEO標題,
seo_keywords,SEO關鍵詞,
seo_description,SEO描述,
group_list,允許瀏覽欄目的會員組,
group_show,允許瀏覽欄目信息內容的會員組,
group_add,允許在欄目發佈信息的會員組,
